ecosystem,namespace,name,version,repo_url,resolution_source
maven,com.github.fracpete,jfilechooser-bookmarks,0.1.6,https://github.com/fracpete/jfilechooser-bookmarks,deps_dev
maven,com.github.freva,ascii-table,1.8.0,git@github.com:freva/ascii-table,deps_dev
maven,com.github.ishugaliy,allgood-consistent-hash,1.0.0,https://github.com/ishugaliy/allgood-consistent-hash,deps_dev
maven,com.github.jai-imageio,jai-imageio-core,1.4.0,https://github.com/jai-imageio/jai-imageio-core/,deps_dev
maven,com.github.jasminb,jsonapi-converter,0.11,https://github.com/jasminb/jsonapi-converter,deps_dev
maven,com.github.java-json-tools,btf,1.3,git@github.com:java-json-tools/btf,deps_dev
maven,com.github.java-json-tools,jackson-coreutils,2.0,git@github.com:java-json-tools/jackson-coreutils,deps_dev
maven,com.github.java-json-tools,json-patch,1.13,git@github.com:java-json-tools/json-patch,deps_dev
maven,com.github.java-json-tools,msg-simple,1.2,git@github.com:java-json-tools/msg-simple,deps_dev
maven,com.github.jinahya,bit-io,1.4.3,https://github.com/jinahya/bit-io,ecosystems
maven,com.github.jnr,jffi,1.2.14,git@github.com:jnr/jffi,deps_dev
maven,com.github.jnr,jffi,1.2.16,git@github.com:jnr/jffi,deps_dev
maven,com.github.jnr,jffi,1.3.9,git@github.com:jnr/jffi,deps_dev
maven,com.github.jnr,jnr-a64asm,1.0.0,git@github.com:jnr/jnr-a64asm,deps_dev
maven,com.github.jnr,jnr-constants,0.10.3,git@github.com:jnr/jnr-constants,deps_dev
maven,com.github.jnr,jnr-constants,0.9.6,git@github.com:jnr/jnr-constants,deps_dev
maven,com.github.jnr,jnr-constants,0.9.9,git@github.com:jnr/jnr-constants,deps_dev
maven,com.github.jnr,jnr-enxio,0.14,git@github.com:jnr/jnr-enxio,deps_dev
maven,com.github.jnr,jnr-ffi,2.1.2,git@github.com:jnr/jnr-ffi,deps_dev
maven,com.github.jnr,jnr-ffi,2.1.7,git@github.com:jnr/jnr-ffi,deps_dev
maven,com.github.jnr,jnr-ffi,2.2.11,git@github.com:jnr/jnr-ffi,deps_dev
maven,com.github.jnr,jnr-posix,3.0.33,git@github.com:jnr/jnr-posix,deps_dev
maven,com.github.jnr,jnr-posix,3.0.44,git@github.com:jnr/jnr-posix,deps_dev
maven,com.github.jnr,jnr-posix,3.1.15,git@github.com:jnr/jnr-posix,deps_dev
maven,com.github.jnr,jnr-unixsocket,0.15,git@github.com:jnr/jnr-unixsocket,deps_dev
maven,com.github.jnr,jnr-x86asm,1.0.2,git@github.com:jnr/jnr-x86asm,deps_dev
maven,com.github.luben,zstd-jni,1.5.0-2,git@github.com:luben/zstd-jni,deps_dev
maven,com.github.luben,zstd-jni,1.5.2-1,git@github.com:luben/zstd-jni,deps_dev
maven,com.github.luben,zstd-jni,1.5.2-2,git@github.com:luben/zstd-jni,deps_dev
maven,com.github.luben,zstd-jni,1.5.2-3,git@github.com:luben/zstd-jni,deps_dev
maven,com.github.luben,zstd-jni,1.5.7-6,git@github.com:luben/zstd-jni,deps_dev
maven,com.github.mifmif,generex,1.0.2,https://github.com/mifmif/Generex,deps_dev
maven,com.github.mmazi,rescu,2.1.0,git@github.com:mmazi/rescu,deps_dev
maven,com.github.mwiede,jsch,0.2.1,https://github.com/mwiede/jsch,deps_dev
maven,com.github.openstack4j.core,openstack4j-core,3.10,https://github.com/openstack4j/openstack4j/,deps_dev
maven,com.github.openstack4j.core.connectors,openstack4j-okhttp,3.10,https://github.com/openstack4j/openstack4j/,deps_dev
maven,com.github.oshi,oshi-core,6.9.1,https://github.com/oshi/oshi,deps_dev
maven,com.github.package-url,packageurl-java,1.5.0,https://github.com/package-url/packageurl-java,deps_dev
maven,com.github.purejavacomm,purejavacomm,1.0.2.RELEASE,https://github.com/nyholku/purejavacomm,deps_dev
maven,com.github.spotbugs,spotbugs-annotations,3.1.12,https://github.com/spotbugs/spotbugs/,deps_dev
maven,com.github.spotbugs,spotbugs-annotations,4.8.6,https://github.com/spotbugs/spotbugs/,deps_dev
maven,com.github.spullara.mustache.java,compiler,0.9.10,http://github.com/spullara/mustache.java,deps_dev
maven,com.github.spullara.mustache.java,compiler,0.9.14,http://github.com/spullara/mustache.java,deps_dev
maven,com.github.stefanbirkner,system-rules,1.19.0,https://github.com/stefanbirkner/system-rules/,deps_dev
maven,com.github.stephenc.jcip,jcip-annotations,1.0-1,http://github.com/stephenc/jcip-annotations/tree/master/,deps_dev
maven,com.github.tomakehurst,wiremock-jre8-standalone,2.35.2,https://github.com/wiremock/wiremock,deps_dev
maven,com.github.vbmacher,java-cup,11b-20160615,https://github.com/vbmacher/cup-maven-plugin,deps_dev
maven,com.github.vbmacher,java-cup-runtime,11b-20160615,https://github.com/vbmacher/cup-maven-plugin,deps_dev
maven,com.github.victools,jsonschema-generator,4.37.0,https://github.com/victools/jsonschema-generator,deps_dev
maven,com.github.victools,jsonschema-generator,4.38.0,https://github.com/victools/jsonschema-generator,deps_dev
maven,com.github.victools,jsonschema-module-jackson,4.37.0,https://github.com/victools/jsonschema-generator,deps_dev
maven,com.github.victools,jsonschema-module-jackson,4.38.0,https://github.com/victools/jsonschema-generator,deps_dev
maven,com.github.victools,jsonschema-module-swagger-2,4.37.0,https://github.com/victools/jsonschema-generator,deps_dev
maven,com.github.victools,jsonschema-module-swagger-2,4.38.0,https://github.com/victools/jsonschema-generator,deps_dev
maven,com.google.android,annotations,4.1.1.4,https://android.git.kernel.org/,deps_dev
maven,com.google.api,api-common,1.10.1,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.api,api-common,2.2.2,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.api,gax,1.62.0,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.api,gax,2.19.5,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.api,gax,2.19.6,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.api,gax-grpc,1.62.0,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.api,gax-grpc,2.19.5,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.api,gax-grpc,2.19.6,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.api,gax-httpjson,0.104.5,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.api,gax-httpjson,0.104.6,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.api-client,google-api-client,1.35.2,https://github.com/googleapis/google-api-java-client,deps_dev
maven,com.google.api-client,google-api-client,2.0.1,https://github.com/googleapis/google-api-java-client,deps_dev
maven,com.google.api-client,google-api-client,2.8.0,https://github.com/googleapis/google-api-java-client,deps_dev
maven,com.google.api.grpc,gapic-google-cloud-storage-v2,2.15.1-alpha,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,grpc-google-cloud-bigquerystorage-v1,2.24.2,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,grpc-google-cloud-bigquerystorage-v1,2.25.1,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,grpc-google-cloud-bigquerystorage-v1beta1,0.148.2,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,grpc-google-cloud-bigquerystorage-v1beta1,0.149.1,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,grpc-google-cloud-bigquerystorage-v1beta2,0.148.2,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,grpc-google-cloud-bigquerystorage-v1beta2,0.149.1,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,grpc-google-cloud-storage-v2,2.15.1-alpha,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,grpc-google-iam-v1,1.6.7,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.api.grpc,proto-google-cloud-bigquerystorage-v1,2.24.2,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,proto-google-cloud-bigquerystorage-v1,2.25.1,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,proto-google-cloud-bigquerystorage-v1beta1,0.148.2,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,proto-google-cloud-bigquerystorage-v1beta1,0.149.1,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,proto-google-cloud-bigquerystorage-v1beta2,0.148.2,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,proto-google-cloud-bigquerystorage-v1beta2,0.149.1,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,proto-google-cloud-functions-v1,1.0.8,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,proto-google-cloud-pubsub-v1,1.103.0,https://github.com/googleapis/java-pubsub/proto-google-cloud-pubsub-v1,deps_dev
maven,com.google.api.grpc,proto-google-cloud-secretmanager-v1,2.2.0,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,proto-google-cloud-secretmanager-v1beta1,2.2.0,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,proto-google-cloud-storage-v2,2.15.1-alpha,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.api.grpc,proto-google-common-protos,2.1.0,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.api.grpc,proto-google-common-protos,2.10.0,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.api.grpc,proto-google-common-protos,2.9.0,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.api.grpc,proto-google-iam-v1,1.0.9,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.api.grpc,proto-google-iam-v1,1.6.7,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.apis,google-api-services-bigquery,v2-rev20221028-2.0.0,http://svn.sonatype.org/spice/tags/oss-parent-7,deps_dev
maven,com.google.apis,google-api-services-calendar,v3-rev20211229-1.32.1,http://svn.sonatype.org/spice/tags/oss-parent-7,deps_dev
maven,com.google.apis,google-api-services-drive,v2-rev20220110-1.32.1,http://svn.sonatype.org/spice/tags/oss-parent-7,deps_dev
maven,com.google.apis,google-api-services-gmail,v1-rev20211108-1.32.1,http://svn.sonatype.org/spice/tags/oss-parent-7,deps_dev
maven,com.google.apis,google-api-services-sheets,v4-rev20210629-1.32.1,http://svn.sonatype.org/spice/tags/oss-parent-7,deps_dev
maven,com.google.apis,google-api-services-sheets,v4-rev20250616-2.0.0,http://svn.sonatype.org/spice/tags/oss-parent-7,deps_dev
maven,com.google.apis,google-api-services-storage,v1-rev20220705-2.0.0,http://svn.sonatype.org/spice/tags/oss-parent-7,deps_dev
maven,com.google.auth,google-auth-library-credentials,0.24.0,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.auth,google-auth-library-credentials,1.12.1,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.auth,google-auth-library-credentials,1.5.3,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.auth,google-auth-library-oauth2-http,0.24.0,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.auth,google-auth-library-oauth2-http,1.12.1,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.auth,google-auth-library-oauth2-http,1.5.3,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.auth,google-auth-library-oauth2-http,1.7.0,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.auto.value,auto-value,1.10,http://github.com/google/auto,deps_dev
maven,com.google.auto.value,auto-value-annotations,1.10,http://github.com/google/auto,deps_dev
maven,com.google.auto.value,auto-value-annotations,1.7.4,http://github.com/google/auto,deps_dev
maven,com.google.auto.value,auto-value-annotations,1.9,http://github.com/google/auto,deps_dev
maven,com.google.cloud,google-cloud-bigquery,2.19.1,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.cloud,google-cloud-bigquerystorage,2.24.2,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.cloud,google-cloud-bigquerystorage,2.25.1,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.cloud,google-cloud-core,2.8.27,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.cloud,google-cloud-core-grpc,2.8.27,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.cloud,google-cloud-core-http,2.8.27,https://github.com/googleapis/sdk-platform-java,deps_dev
maven,com.google.cloud,google-cloud-functions,1.0.8,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.cloud,google-cloud-pubsub,1.121.0,https://github.com/googleapis/java-pubsub/google-cloud-pubsub,deps_dev
maven,com.google.cloud,google-cloud-secretmanager,2.2.0,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.cloud,google-cloud-storage,2.15.1,https://github.com/googleapis/google-cloud-java,deps_dev
maven,com.google.cloud.bigdataoss,gcs-connector,3.1.9,git@github.com:GoogleCloudDataproc/hadoop-connectors,deps_dev
maven,com.google.cloud.sql,cloud-sql-connector-jdbc-sqlserver,1.24.1,https://github.com/GoogleCloudPlatform/cloud-sql-mysql-socket-factory,deps_dev
maven,com.google.cloud.sql,mysql-socket-factory-connector-j-8,1.24.1,https://github.com/GoogleCloudPlatform/cloud-sql-mysql-socket-factory,deps_dev
maven,com.google.cloud.sql,postgres-socket-factory,1.24.1,https://github.com/GoogleCloudPlatform/cloud-sql-mysql-socket-factory,deps_dev
maven,com.google.code.findbugs,jsr305,1.3.9,https://code.google.com/p/jsr-305/,deps_dev
maven,com.google.code.findbugs,jsr305,3.0.2,https://code.google.com/p/jsr-305/,deps_dev
maven,com.google.code.gson,gson,2.10,https://github.com/google/gson/,deps_dev
maven,com.google.code.gson,gson,2.10.1,https://github.com/google/gson/,deps_dev
maven,com.google.code.gson,gson,2.13.2,https://github.com/google/gson/,deps_dev
maven,com.google.code.gson,gson,2.2.2,https://github.com/google/gson/,deps_dev
maven,com.google.code.gson,gson,2.4,https://github.com/google/gson/,deps_dev
maven,com.google.code.gson,gson,2.7,https://github.com/google/gson/,deps_dev
maven,com.google.code.gson,gson,2.8.2,https://github.com/google/gson/,deps_dev
maven,com.google.code.gson,gson,2.8.5,https://github.com/google/gson/,deps_dev
maven,com.google.code.gson,gson,2.8.6,https://github.com/google/gson/,deps_dev
maven,com.google.code.gson,gson,2.8.9,https://github.com/google/gson/,deps_dev
maven,com.google.code.gson,gson,2.9.0,https://github.com/google/gson/,deps_dev
maven,com.google.collections,google-collections,1.0,http://code.google.com/p/google-collections/source/browse/,deps_dev
maven,com.google.errorprone,error_prone_annotations,2.0.19,https://github.com/google/error-prone,deps_dev
maven,com.google.errorprone,error_prone_annotations,2.1.3,https://github.com/google/error-prone,deps_dev
maven,com.google.errorprone,error_prone_annotations,2.10.0,https://github.com/google/error-prone,deps_dev
maven,com.google.errorprone,error_prone_annotations,2.11.0,https://github.com/google/error-prone,deps_dev
maven,com.google.errorprone,error_prone_annotations,2.14.0,https://github.com/google/error-prone,deps_dev
maven,com.google.errorprone,error_prone_annotations,2.16,https://github.com/google/error-prone,deps_dev
maven,com.google.errorprone,error_prone_annotations,2.18.0,https://github.com/google/error-prone,deps_dev
maven,com.google.errorprone,error_prone_annotations,2.28.0,https://github.com/google/error-prone,deps_dev
maven,com.google.errorprone,error_prone_annotations,2.3.4,https://github.com/google/error-prone,deps_dev
maven,com.google.errorprone,error_prone_annotations,2.33.0,https://github.com/google/error-prone,deps_dev
maven,com.google.errorprone,error_prone_annotations,2.38.0,https://github.com/google/error-prone,deps_dev
maven,com.google.errorprone,error_prone_annotations,2.5.1,https://github.com/google/error-prone,deps_dev
maven,com.google.errorprone,error_prone_annotations,2.7.1,https://github.com/google/error-prone,deps_dev
maven,com.google.flatbuffers,flatbuffers-java,1.12.0,https://github.com/google/flatbuffers,deps_dev
maven,com.google.guava,failureaccess,1.0,https://github.com/google/guava,deps_dev
maven,com.google.guava,failureaccess,1.0.1,https://github.com/google/guava,deps_dev
maven,com.google.guava,guava,18.0,https://github.com/google/guava,deps_dev
maven,com.google.guava,guava,19.0,https://github.com/google/guava,deps_dev
maven,com.google.guava,guava,23.1-jre,https://github.com/google/guava,deps_dev
maven,com.google.guava,guava,25.1-android,https://github.com/google/guava,deps_dev
maven,com.google.guava,guava,27.0-jre,https://github.com/google/guava,deps_dev
maven,com.google.guava,guava,28.0-jre,https://github.com/google/guava,deps_dev
maven,com.google.guava,guava,29.0-jre,https://github.com/google/guava,deps_dev
maven,com.google.guava,guava,30.1-jre,https://github.com/google/guava,deps_dev
maven,com.google.guava,guava,30.1.1-android,https://github.com/google/guava,deps_dev
maven,com.google.guava,guava,30.1.1-jre,https://github.com/google/guava,deps_dev
maven,com.google.guava,guava,31.0.1-jre,https://github.com/google/guava,deps_dev
maven,com.google.guava,guava,31.1-android,https://github.com/google/guava,deps_dev
maven,com.google.guava,guava,31.1-jre,https://github.com/google/guava,deps_dev
maven,com.google.guava,guava,32.0.0,https://github.com/google/guava,deps_dev
maven,com.google.guava,guava,33.4.8-jre,https://github.com/google/guava,deps_dev
